Trained from ResNet152,batchSize = 4,LR = 0.001,epochNum = 25
1,0.7380000352859497,0.6835535764694214,0.9550276873111725,0.6823589884061996,0.001
2,0.7720000147819519,0.7731277346611023,1.2132883385419846,0.49728788853391853,0.001
3,0.784000039100647,0.772393524646759,0.7418744363188744,0.49128953064415776,0.001
4,0.7720000147819519,0.8024963140487671,1.4958913276791572,0.4482787344030347,0.001
5,0.7700000405311584,0.7892804741859436,0.5407665708661079,0.4532002644960751,0.001
6,0.7560000419616699,0.7856093645095825,1.0355721289515496,0.4598075698147611,0.001
7,0.7880000472068787,0.8039647340774536,2.171310164511204,0.4273807812651699,0.001
8,0.8100000619888306,0.8274596333503723,1.996431241750717,0.39068625001961615,0.001
9,0.7900000214576721,0.8318648934364319,6.133662697821856,0.37822158606216943,0.001
10,0.784000039100647,0.8135095238685608,3.4283964379131793,0.42655557040644815,0.001
11,0.734000027179718,0.825991153717041,0.9892531145215034,0.3893479342065019,0.001
12,0.784000039100647,0.8267253637313843,2.007797926723957,0.39653596295134086,0.001
13,0.7940000295639038,0.814243733882904,2.6359142844974994,0.40665223237767095,0.001
14,0.8020000457763672,0.8201174736022949,0.8515083680003881,0.40515088703532576,0.001
15,0.7800000309944153,0.8281938433647156,1.5150981768742204,0.3934821893027525,0.001
16,0.7940000295639038,0.8325991034507751,3.2340855076909065,0.3886602730620187,0.001
17,0.7320000529289246,0.823054313659668,0.6159457902312279,0.39614485943807554,0.001
18,0.7920000553131104,0.8127753138542175,0.8079950439333916,0.40252811272413896,0.001
19,0.8080000281333923,0.8281938433647156,3.0347763839364053,0.36980967115331853,0.001
20,0.7460000514984131,0.8311306834220886,3.198805877864361,0.3867261453713571,0.001
21,0.8100000619888306,0.8252569437026978,4.170948979407549,0.3729716050158229,0.001
22,0.7980000376701355,0.8296622633934021,1.3861433682888746,0.3822535523671586,0.001
23,0.8180000185966492,0.8252569437026978,2.4694355756640434,0.3806866194817638,0.001
24,0.7820000648498535,0.8303964734077454,0.6432439824640751,0.3817721275221584,0.001
25,0.8180000185966492,0.8458149433135986,1.7264517028331756,0.3738287383370463,0.001
